Timestamp,TrafficCount
2020-02-08 16:30:00,1080.0
2020-02-08 17:30:00,1490.0
2020-02-08 18:30:00,1620.0
2020-02-08 19:30:00,460.0
2020-02-08 20:30:00,940.0
2020-02-08 21:30:00,2550.0
2020-02-08 22:30:00,1320.0
2020-02-08 23:30:00,420.0
2020-02-09 00:30:00,540.0
2020-02-09 01:30:00,400.0
2020-02-09 02:30:00,380.0
2020-02-09 03:30:00,450.0
2020-02-09 04:30:00,360.0
2020-02-09 05:30:00,680.0
2020-02-09 06:30:00,640.0
2020-02-09 07:30:00,420.0
2020-02-09 08:30:00,690.0
2020-02-09 09:30:00,1970.0
2020-02-09 10:30:00,1460.0
2020-02-09 11:30:00,1780.0
2020-02-09 12:30:00,1200.0
2020-02-09 13:30:00,880.0
2020-02-09 14:30:00,2800.0
2020-02-09 15:30:00,3160.0
2020-02-09 16:30:00,1560.0
2020-02-09 17:30:00,3060.0
2020-02-09 18:30:00,2630.0
2020-02-09 19:30:00,1900.0
2020-02-09 20:30:00,2130.0
2020-02-09 21:30:00,2290.0
2020-02-09 22:30:00,1580.0
2020-02-09 23:30:00,2290.0
2020-02-10 00:00:00,2290.0
2020-02-10 00:30:00,670.0
2020-02-10 01:30:00,660.0
2020-02-10 02:30:00,400.0
2020-02-10 03:30:00,360.0
2020-02-10 04:30:00,630.0
2020-02-10 05:30:00,1670.0
2020-02-10 06:30:00,2670.0
2020-02-10 07:30:00,16660.0
2020-02-10 08:30:00,43830.0
2020-02-10 09:30:00,88800.0
2020-02-10 10:30:00,448960.0
2020-02-10 11:30:00,335260.0
2020-02-10 12:30:00,401440.0
2020-02-10 13:30:00,352290.0
2020-02-10 14:30:00,333900.0
2020-02-10 15:30:00,303890.0
2020-02-10 16:30:00,256120.0
2020-02-10 17:30:00,186940.0
2020-02-10 18:30:00,162040.0
2020-02-10 19:30:00,97890.0
2020-02-10 20:30:00,66290.0
2020-02-10 21:30:00,42510.0
2020-02-10 22:30:00,24690.0
2020-02-10 23:30:00,14790.0
2020-02-11 00:30:00,13300.0
2020-02-11 01:30:00,5670.0
2020-02-11 02:30:00,4080.0
2020-02-11 03:30:00,4370.0
2020-02-11 04:30:00,3150.0
2020-02-11 05:30:00,11130.0
2020-02-11 06:30:00,9890.0
2020-02-11 07:30:00,32600.0
